,E1,E2,nu12,G12,alpha1,alpha2,h0,Nx,Ny,Nxy,Mx,My,Mxy,Ti,Tf,Ex,Ey,nu,Gxy,alphax,alphay,alphaxy
930,350.0,450.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
931,250.0,350.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
932,150.0,450.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
933,450.0,100.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
934,450.0,400.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
935,500.0,50.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
936,400.0,500.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
937,400.0,200.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
938,30.0,30.0,0.2,5.0,7.4e-06,7.4e-06,3.0,0.0,0.0,5000.0,0.0,0.0,0.0,-80.0,500.0,15789500000.0,15789500000.0,0.578947,12500000000.0,7.4e-06,7.4e-06,0.0
939,400.0,500.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
940,50.0,200.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
941,100.0,0.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
942,350.0,250.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
943,350.0,250.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
944,400.0,250.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
945,250.0,250.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
946,0.0,0.0,-1.0,200.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
947,200.0,150.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
948,50.0,350.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
949,138.0,14.5,0.21,5.86,1e-06,3e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.44,23.44,1.0,36772900000.0,4.20831e-06,4.2083e-06,-6.07346e-39
950,450.0,450.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
951,400.0,350.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
952,450.0,350.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
953,350.0,500.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
954,350.0,250.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
955,100.0,250.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
956,300.0,500.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
957,150.0,350.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
958,250.0,400.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
959,300.0,150.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
960,400.0,500.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
961,450.0,100.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
962,100.0,250.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
963,50.0,100.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
964,300.0,450.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
965,50.0,150.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
966,0.0,250.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
967,300.0,450.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
968,350.0,150.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
969,250.0,0.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
970,250.0,300.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
971,300.0,150.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
972,100.0,0.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
973,350.0,300.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
974,0.0,250.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
975,50.0,300.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
976,0.0,300.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
977,350.0,300.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
978,100.0,350.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
979,350.0,250.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
980,137.92,5.75949367089,0.278,2.59981429898,1.31090487239e-07,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71373,9.71373,0.868161,35.233,1.59583e-06,1.59583e-06,0.0
981,500.0,150.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
982,350.0,150.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
983,400.0,0.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
984,150.0,250.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
985,300.0,300.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
986,150.0,200.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
987,150.0,0.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
988,250.0,300.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
989,0.0,200.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
990,450.0,100.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
991,166.8,6.09375,0.288,2.77645700312,3.45323741007e-08,2.736e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4499,10.4499,0.881882,42.4746,1.25033e-06,1.25033e-06,0.0
992,450.0,200.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
993,150.0,200.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
994,500.0,350.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
995,450.0,500.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
996,300.0,100.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
997,100.0,0.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
998,350.0,150.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
999,150.0,250.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1000,200.0,50.0,-1.0,200.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1001,250.0,200.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1002,167.08,7.2005988024,0.296,3.36251459063,1.79315298061e-07,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5111,12.5111,0.860383,42.6656,1.68569e-06,1.68569e-06,0.0
1003,450.0,150.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1004,138.0,14.5,0.21,5.86,1e-06,3e-05,0.2286,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20433800000.0,20433800000.0,0.7435,36772900000.0,4.2083e-06,4.2083e-06,-9.57081e-40
1005,51.28,6.81116389549,0.404,3.19916517591,6.73166926677e-06,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6919,10.6919,0.671038,13.4383,1.00802e-05,1.00802e-05,0.0
1006,44.96,8.2183908046,0.178,3.90070921986,7.3487544484e-06,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2232,12.2232,0.566791,12.6363,1.10849e-05,1.10849e-05,2.83772e-38
1007,41.915,4.0904,0.35623,1.4302,2.72259999313e-06,5.51229998608e-05,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128490000.0,5128490000.0,0.792927,10907900000.0,8.66484e-06,8.66484e-06,0.0
1008,138.0,14.5,0.21,5.86,1e-06,3e-05,0.2286,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20433800000.0,20433800000.0,0.7435,36772900000.0,4.2083e-06,4.2083e-06,-9.57081e-40
1009,30.0,30.0,0.2,5.0,7.4e-06,7.4e-06,3.0,0.0,5000.0,0.0,0.0,0.0,0.0,-80.0,500.0,15789500000.0,15789500000.0,0.578947,12500000000.0,7.4e-06,7.4e-06,0.0
1010,41.915,4.0904,0.35623,1.4302,2.72259999313e-06,5.51229998608e-05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5128490000.0,5128490000.0,0.792927,10907900000.0,8.66484e-06,8.66484e-06,0.0
1011,171.08,6.41975308642,0.312,3.02473498233,1.2672433949e-07,3.136e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3454,11.3454,0.875442,43.5325,1.57609e-06,1.57609e-06,5.77758e-39
1012,171.36,7.5,0.324,3.59159293559,1.95378151261e-07,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3289,13.3289,0.855567,43.7008,1.77172e-06,1.77172e-06,-7.79792e-39
1013,167.504,8.71058558559,0.304,4.24166121648,3.43394784602e-07,2.9e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5226,15.5226,0.829784,42.936,2.13667e-06,2.13667e-06,0.0
1014,30.0,30.0,0.2,5.0,7.4e-06,7.4e-06,1.5,0.0,2500.0,0.0,0.0,0.0,0.0,25.0,100.0,15789500000.0,15789500000.0,0.578947,12500000000.0,7.4e-06,7.4e-06,0.0
1015,138.0,14.5,0.21,5.86,1e-06,3e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.44,23.44,1.0,36772900000.0,4.20831e-06,4.2083e-06,-6.07346e-39
1016,167.36,8.2183908046,0.288,4.13448275862,2.8776290631e-07,2.936e-05,0.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1537,15.1537,0.832602,42.8858,1.99446e-06,1.99446e-06,-2.23136e-38
1017,150.0,400.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1018,50.0,250.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1019,250.0,0.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1020,100.0,150.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1021,100.0,150.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1022,450.0,500.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1023,300.0,200.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1024,150.0,200.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1025,400.0,50.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1026,400.0,250.0,-1.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1027,450.0,300.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1028,400.0,350.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1029,200.0,200.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1030,200.0,350.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1031,50.0,50.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1032,350.0,0.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1033,300.0,500.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1034,50.0,50.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1035,50.0,300.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1036,50.0,200.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1037,50.0,400.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1038,300.0,500.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1039,250.0,150.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1040,350.0,100.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1041,0.0,400.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1042,500.0,0.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1043,500.0,500.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1044,300.0,250.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1045,50.0,0.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1046,250.0,200.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1047,500.0,0.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1048,450.0,200.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1049,250.0,250.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1050,0.0,100.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1051,300.0,100.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1052,500.0,150.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1053,350.0,50.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1054,350.0,250.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1055,0.0,450.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1056,450.0,100.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1057,0.0,100.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1058,0.0,150.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1059,0.0,300.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1060,50.0,150.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1061,400.0,400.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1062,350.0,350.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1063,50.0,200.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1064,50.0,150.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1065,300.0,150.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1066,0.0,50.0,-1.0,200.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1067,100.0,250.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1068,350.0,200.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1069,300.0,400.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1070,50.0,50.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1071,50.0,100.0,-1.0,200.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1072,350.0,50.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1073,150.0,350.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1074,250.0,250.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1075,300.0,0.0,0.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1076,150.0,350.0,-1.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1077,400.0,100.0,-1.0,200.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1078,250.0,250.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1079,500.0,200.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1080,450.0,350.0,-1.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1081,400.0,400.0,0.0,0.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1082,150.0,450.0,-1.0,150.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1083,250.0,150.0,0.0,100.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
1084,350.0,50.0,0.0,50.0,-10.0,-10.0,0.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-10000.0,-273.15,-273.15,,,,,,,
